,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
498,Kepler-221,e,Kepler-221 e,Transit,0,4,18.369917,2.9e-05,-2.9e-05,0.0,0.13,,,0,,,,,,,,,,,,,,0.235,0.022,-0.022,0,,,,,1,1,0,1,19h46m37.14s,296.654765,+46d50m07.0s,46.83527,389.55,2.88,-2.88,0,389.55,2.88,-2.88,0.0,13.749,,0,Kepler-band,13.749,,0.0,5243.0,100.0,-100.0,0,,,,,0.82,0.07,-0.07,0.0,5/14/2014,Kepler
499,K2-131,b,K2-131 b,Transit,0,1,0.36931,1e-05,-1e-05,0.0,0.0095,0.0,0.0,0,,,,0.0,,,,0.0,,,,0.0,,0.152,0.008,-0.004,0,,,,0.0,0,0,1,0,12h11m00.37s,182.751556,-09d45m54.8s,-9.765218,153.7,1.1,-1.0,0,153.17,1.07,-1.07,0.0,12.115,0.02,0,V (Johnson),11.9,,0.0,5245.0,46.0,-52.0,0,0.84,0.01,-0.01,0.0,0.75,0.01,-0.01,0.0,7/12/2018,K2
500,K2-27,b,K2-27 b,Transit,0,1,6.771315,8.5e-05,-8.5e-05,0.0,0.06702,0.00071,-0.00071,0,0.251,0.088,-0.088,0.0,,,,,0.09722,0.01447,-0.01447,0.0,Mass,0.4,0.021,-0.021,0,1.87,0.41,-0.41,0.0,0,0,1,0,11h26m03.64s,171.515167,+01d13m50.7s,1.230738,251.43,2.48,-2.48,0,251.43,2.48,-2.48,0.0,12.64,0.02,0,V (Johnson),12.453,,0.0,5248.0,60.0,-60.0,0,0.87,0.03,-0.02,0.0,0.89,0.04,-0.04,0.0,2/9/2017,K2
501,Kepler-260,b,Kepler-260 b,Transit,0,2,8.187399,2.2e-05,-2.2e-05,0.0,0.075,,,0,,,,,,,,,,,,,,0.179,0.049,-0.049,0,,,,,0,1,0,1,19h27m42.23s,291.925972,+38d00m50.8s,38.014122,638.85,7.47,-7.47,0,638.85,7.47,-7.47,0.0,14.138,,0,Kepler-band,14.118,,0.0,5250.0,257.0,-257.0,0,,,,,0.86,0.23,-0.23,0.0,5/14/2014,Kepler
502,Kepler-260,c,Kepler-260 c,Transit,0,2,76.050178,0.001026,-0.001026,0.0,0.332,,,0,,,,,,,,,,,,,,0.155,0.048,-0.048,0,,,,,0,1,0,1,19h27m42.23s,291.925972,+38d00m50.8s,38.014122,638.85,7.47,-7.47,0,638.85,7.47,-7.47,0.0,14.138,,0,Kepler-band,14.118,,0.0,5250.0,257.0,-257.0,0,,,,,0.86,0.23,-0.23,0.0,5/14/2014,Kepler
503,WASP-140,b,WASP-140 b,Transit,0,1,2.2359835,8e-07,-8e-07,0.0,0.0323,0.0005,-0.0005,0,0.047,0.0035,-0.0035,0.0,83.3,0.5,-0.8,0.0,2.44,0.07,-0.07,0.0,Mass,1.44,0.42,-0.18,0,1.1,0.5,-0.5,0.0,0,0,0,0,04h01m32.55s,60.38562,-20d27m03.9s,-20.451092,180.0,30.0,-30.0,0,118.0,0.6,-0.6,0.0,11.1,,0,V (Johnson),10.82,,0.0,5260.0,100.0,-100.0,0,0.9,0.04,-0.04,0.0,0.87,0.04,-0.04,0.0,12/1/2016,SuperWASP-South
504,K2-241,b,K2-241 b,Transit,0,1,26.8199,0.00245,-0.00247,0.0,0.1567,0.0007,-0.0008,0,,,,0.0,,,,0.0,,,,0.0,,0.227,0.016,-0.009,0,,,,0.0,0,0,1,0,12h04m57.45s,181.239365,-06d48m17.7s,-6.804924,149.6,1.1,-1.0,0,150.1,1.09,-1.09,0.0,11.97,0.226,0,V (Johnson),11.756,,0.0,5262.0,43.0,-39.0,0,0.71,0.01,-0.01,0.0,0.75,0.01,-0.01,0.0,7/12/2018,K2
505,K2-53,b,K2-53 b,Transit,0,1,12.20772,0.000123,-0.000113,0.0,0.098,0.001,-0.001,0,,,,0.0,89.32,0.22,-0.16,0.0,,,,0.0,,0.232,0.009,-0.009,0,,,,0.0,0,0,1,1,16h16m34.04s,244.141815,-20d24m01.9s,-20.400534,139.1,2.2,-2.0,0,138.56,1.13,-1.13,0.0,11.888,,0,Kepler-band,12.148,,0.0,5263.0,88.0,-86.0,0,0.85,0.03,-0.04,0.0,0.81,0.02,-0.01,0.0,1/31/2019,K2
506,Kepler-263,b,Kepler-263 b,Transit,0,2,16.568087,6.5e-05,-6.5e-05,0.0,0.12,,,0,,,,,,,,,,,,,,0.238,0.129,-0.129,0,,,,,0,1,0,1,19h29m52.74s,292.469762,+37d34m04.1s,37.567794,771.09,16.6,-16.6,0,771.09,16.6,-16.6,0.0,15.391,,0,Kepler-band,15.417,,0.0,5265.0,200.0,-200.0,0,,,,,0.79,0.43,-0.43,0.0,5/14/2014,Kepler
507,Kepler-263,c,Kepler-263 c,Transit,0,2,47.332773,0.000456,-0.000456,0.0,0.242,,,0,,,,,,,,,,,,,,0.22,0.12,-0.12,0,,,,,0,1,0,1,19h29m52.74s,292.469762,+37d34m04.1s,37.567794,771.09,16.6,-16.6,0,771.09,16.6,-16.6,0.0,15.391,,0,Kepler-band,15.417,,0.0,5265.0,200.0,-200.0,0,,,,,0.79,0.43,-0.43,0.0,5/14/2014,Kepler
508,Kepler-148,b,Kepler-148 b,Transit,0,3,1.729366,4e-06,-4e-06,0.0,0.028,,,0,,,,,,,,,,,,,,0.161,0.078,-0.078,0,,,,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,809.42,15.64,-15.64,0,809.42,15.64,-15.64,0.0,15.342,,0,Kepler-band,15.336,,0.0,5272.0,200.0,-200.0,0,,,,,0.85,0.41,-0.41,0.0,5/14/2014,Kepler
509,Kepler-148,c,Kepler-148 c,Transit,0,3,4.180043,4e-06,-4e-06,0.0,0.05,,,0,,,,,,,,,,,,,,0.321,0.157,-0.157,0,,,,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,809.42,15.64,-15.64,0,809.42,15.64,-15.64,0.0,15.342,,0,Kepler-band,15.336,,0.0,5272.0,200.0,-200.0,0,,,,,0.85,0.41,-0.41,0.0,5/14/2014,Kepler
510,Kepler-118,b,Kepler-118 b,Transit,0,2,7.518496,5.6e-05,-5.6e-05,0.0,0.073,,,0,,,,,,,,,,,,,,0.175,0.084,-0.084,0,,,,,0,1,0,1,19h56m51.16s,299.213164,+41d25m29.4s,41.424824,583.81,7.0,-7.0,0,583.81,7.0,-7.0,0.0,14.711,,0,Kepler-band,14.719,,0.0,5274.0,200.0,-200.0,0,,,,,1.09,0.49,-0.49,0.0,5/14/2014,Kepler
511,Kepler-118,c,Kepler-118 c,Transit,0,2,20.17202,1.3e-05,-1.3e-05,0.0,0.141,,,0,,,,,,,,,,,,,,0.685,0.306,-0.306,0,,,,,0,1,0,1,19h56m51.16s,299.213164,+41d25m29.4s,41.424824,583.81,7.0,-7.0,0,583.81,7.0,-7.0,0.0,14.711,,0,Kepler-band,14.719,,0.0,5274.0,200.0,-200.0,0,,,,,1.09,0.49,-0.49,0.0,5/14/2014,Kepler
512,K2-31,b,K2-31 b,Transit,0,1,1.25785,2e-06,-2e-06,0.0,0.022,0.0018,-0.0018,0,0.0,,,0.0,79.9,0.8,-0.8,0.0,1.774,0.079,-0.079,0.0,Mass,1.06,0.35,-0.35,0,,,,,0,0,1,1,16h21m45.78s,245.44075,-23d32m52.3s,-23.547865,110.87,0.72,-0.72,0,110.87,0.72,-0.72,0.0,10.775,0.023,0,V (Johnson),10.537,,0.0,5280.0,70.0,-70.0,0,0.91,0.06,-0.06,0.0,0.78,0.07,-0.07,0.0,12/1/2016,K2
513,Kepler-191,b,Kepler-191 b,Transit,0,3,9.939632,6.6e-05,-6.6e-05,0.0,0.087,,,0,,,,,,,,,,,,,,0.12,0.059,-0.059,0,,,,,0,1,0,1,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,604.75,8.1,-8.1,0,604.75,8.1,-8.1,0.0,14.808,,0,Kepler-band,14.776,,0.0,5282.0,200.0,-200.0,0,,,,,0.79,0.39,-0.39,0.0,5/14/2014,Kepler
514,Kepler-191,c,Kepler-191 c,Transit,0,3,17.738506,8.2e-05,-8.2e-05,0.0,0.128,,,0,,,,,,,,,,,,,,0.166,0.082,-0.082,0,,,,,0,1,0,1,19h24m44.01s,291.183386,+45d19m23.4s,45.323177,604.75,8.1,-8.1,0,604.75,8.1,-8.1,0.0,14.808,,0,Kepler-band,14.776,,0.0,5282.0,200.0,-200.0,0,,,,,0.79,0.39,-0.39,0.0,5/14/2014,Kepler
515,Kepler-272,b,Kepler-272 b,Transit,0,3,2.971353,1.7e-05,-1.7e-05,0.0,0.038,,,0,,,,,,,,,,,,,,0.128,0.069,-0.069,0,,,,,0,1,0,1,19h56m30.61s,299.127524,+47d35m37.8s,47.59383,912.85,14.53,-14.53,0,912.85,14.53,-14.53,0.0,14.678,,0,Kepler-band,14.659,,0.0,5297.0,200.0,-200.0,0,,,,,0.93,0.5,-0.5,0.0,5/14/2014,Kepler
516,Kepler-272,c,Kepler-272 c,Transit,0,3,6.057342,3.7e-05,-3.7e-05,0.0,0.061,,,0,,,,,,,,,,,,,,0.16,0.086,-0.086,0,,,,,0,1,0,1,19h56m30.61s,299.127524,+47d35m37.8s,47.59383,912.85,14.53,-14.53,0,912.85,14.53,-14.53,0.0,14.678,,0,Kepler-band,14.659,,0.0,5297.0,200.0,-200.0,0,,,,,0.93,0.5,-0.5,0.0,5/14/2014,Kepler
517,Kepler-272,d,Kepler-272 d,Transit,0,3,10.937304,7.3e-05,-7.3e-05,0.0,0.091,,,0,,,,,,,,,,,,,,0.201,0.109,-0.109,0,,,,,0,1,0,1,19h56m30.61s,299.127524,+47d35m37.8s,47.59383,912.85,14.53,-14.53,0,912.85,14.53,-14.53,0.0,14.678,,0,Kepler-band,14.659,,0.0,5297.0,200.0,-200.0,0,,,,,0.93,0.5,-0.5,0.0,5/14/2014,Kepler
